index,source,txt_empty,rowContainsCode_gpt4o,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,wme$wo_prompt$internlm/internlm2-1_8b-reward$chosen,wme$wo_prompt$internlm/internlm2-1_8b-reward$rejected,wme$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,wme$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,wme$wo_prompt$allenai/tulu-2-dpo-7b$chosen,wme$wo_prompt$allenai/tulu-2-dpo-7b$rejected,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,wme$wo_prompt$openbmb/Eurus-RM-7b$chosen,wme$wo_prompt$openbmb/Eurus-RM-7b$rejected,wme$wo_prompt$internlm/internlm2-20b-reward$chosen,wme$wo_prompt$internlm/internlm2-20b-reward$rejected,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,aal$wo_prompt$internlm/internlm2-1_8b-reward$chosen,aal$wo_prompt$internlm/internlm2-1_8b-reward$rejected,aal$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,aal$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,aal$wo_prompt$allenai/tulu-2-dpo-7b$chosen,aal$wo_prompt$allenai/tulu-2-dpo-7b$rejected,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,aal$wo_prompt$openbmb/Eurus-RM-7b$chosen,aal$wo_prompt$openbmb/Eurus-RM-7b$rejected,aal$wo_prompt$internlm/internlm2-20b-reward$chosen,aal$wo_prompt$internlm/internlm2-20b-reward$rejected,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected
1179,groenwold,,False,-8.2734375,-8.2734375,-6.01171875,-6.01171875,-2.341796875,-2.341796875,-3.94921875,-3.94921875,15.5078125,15.5078125,-9.0078125,-9.0078125,-9.390625,-9.390625,-23.840301513671875,-23.840301513671875,-4.03515625,-4.03515625,-11.921875,-11.921875,-20.680648803710938,-20.680648803710938,-69.35128784179688,-69.35128784179688,-25.438018798828125,-25.438018798828125,-839.5,-839.5,-1.84375,-1.84375,-10.171875,-10.171875,-101.68807983398438,-101.68807983398438,-9.4453125,-9.4453125,-6.359375,-6.359375,-2.12109375,-2.12109375,-4.32421875,-4.32421875,14.8984375,14.8984375,-9.328125,-9.328125,-9.7421875,-9.7421875,-25.67315673828125,-25.67315673828125,-4.59375,-4.59375,-12.3203125,-12.3203125,-21.817184448242188,-21.817184448242188,-81.23040771484375,-81.23040771484375,-26.865615844726562,-26.865615844726562,-841.5,-841.5,-1.7724609375,-1.7724609375,-10.5625,-10.5625,-79.069580078125,-79.069580078125
1180,groenwold,,False,-8.0546875,-8.0546875,-5.72265625,-5.72265625,-1.6611328125,-1.6611328125,-3.810546875,-3.810546875,17.578125,17.578125,-9.1953125,-9.1953125,-8.6015625,-8.6015625,-45.902069091796875,-45.902069091796875,-5.42578125,-5.42578125,-12.3671875,-12.3671875,-18.03924560546875,-18.03924560546875,-85.80757141113281,-85.80757141113281,-20.5736083984375,-20.5736083984375,-748.0,-748.0,-0.86572265625,-0.86572265625,-10.578125,-10.578125,-83.7308120727539,-83.7308120727539,-7.9765625,-7.9765625,-5.71484375,-5.71484375,-2.0,-2.0,-3.5078125,-3.5078125,20.171875,20.171875,-9.0859375,-9.0859375,-8.1796875,-8.1796875,-31.743865966796875,-31.743865966796875,-4.3359375,-4.3359375,-11.375,-11.375,-14.652847290039062,-14.652847290039062,-80.30705261230469,-80.30705261230469,-18.96051025390625,-18.96051025390625,-731.5,-731.5,-1.0478515625,-1.0478515625,-10.6484375,-10.6484375,-77.44065856933594,-77.44065856933594
1181,groenwold,,False,-6.18359375,-6.18359375,-6.50390625,-6.50390625,-2.224609375,-2.224609375,-3.548828125,-3.548828125,19.28125,19.28125,-8.734375,-8.734375,-9.4375,-9.4375,-45.2744140625,-45.2744140625,-4.921875,-4.921875,-11.109375,-11.109375,-21.29486083984375,-21.29486083984375,-86.91458129882812,-86.91458129882812,-24.39013671875,-24.39013671875,-647.0,-647.0,-1.728515625,-1.728515625,-11.2421875,-11.2421875,-112.03292846679688,-112.03292846679688,-6.78125,-6.78125,-6.45703125,-6.45703125,-2.203125,-2.203125,-3.251953125,-3.251953125,19.953125,19.953125,-9.015625,-9.015625,-9.328125,-9.328125,-29.852554321289062,-29.852554321289062,-4.4296875,-4.4296875,-11.6484375,-11.6484375,-21.451324462890625,-21.451324462890625,-157.55120849609375,-157.55120849609375,-21.959686279296875,-21.959686279296875,-717.0,-717.0,-1.5791015625,-1.5791015625,-10.609375,-10.609375,-89.69500732421875,-89.69500732421875
1182,groenwold,,False,-9.59375,-9.59375,-6.50390625,-6.50390625,-2.466796875,-2.466796875,-3.380859375,-3.380859375,17.5625,17.5625,-8.8984375,-8.8984375,-9.59375,-9.59375,-40.882080078125,-40.882080078125,-5.22265625,-5.22265625,-11.546875,-11.546875,-16.412490844726562,-16.412490844726562,-138.54061889648438,-138.54061889648438,-21.870697021484375,-21.870697021484375,-803.5,-803.5,-1.248046875,-1.248046875,-10.9921875,-10.9921875,-104.3111572265625,-104.3111572265625,-7.890625,-7.890625,-7.05078125,-7.05078125,-2.85546875,-2.85546875,-2.318359375,-2.318359375,18.515625,18.515625,-7.890625,-7.890625,-9.0859375,-9.0859375,-28.96099853515625,-28.96099853515625,-2.37109375,-2.37109375,-11.8671875,-11.8671875,-20.192184448242188,-20.192184448242188,-95.68130493164062,-95.68130493164062,-18.5753173828125,-18.5753173828125,-896.0,-896.0,-1.9951171875,-1.9951171875,-11.9609375,-11.9609375,-110.96922302246094,-110.96922302246094
1183,groenwold,,False,-7.40625,-7.40625,-5.37109375,-5.37109375,-1.826171875,-1.826171875,-3.06640625,-3.06640625,19.71875,19.71875,-8.1171875,-8.1171875,-9.0859375,-9.0859375,-34.944091796875,-34.944091796875,-4.7421875,-4.7421875,-10.75,-10.75,-15.972244262695312,-15.972244262695312,-42.18772888183594,-42.18772888183594,-15.545036315917969,-15.545036315917969,-702.5,-702.5,-1.125,-1.125,-10.1015625,-10.1015625,-80.47502136230469,-80.47502136230469,-7.42578125,-7.42578125,-5.45703125,-5.45703125,-2.048828125,-2.048828125,-3.048828125,-3.048828125,20.0625,20.0625,-8.09375,-8.09375,-9.0703125,-9.0703125,-15.525558471679688,-15.525558471679688,-4.5234375,-4.5234375,-10.390625,-10.390625,-16.507369995117188,-16.507369995117188,-47.33050537109375,-47.33050537109375,-12.756149291992188,-12.756149291992188,-692.5,-692.5,-1.173828125,-1.173828125,-10.25,-10.25,-79.84400939941406,-79.84400939941406
1184,groenwold,,False,-6.9453125,-6.9453125,-7.29296875,-7.29296875,-1.7900390625,-1.7900390625,-1.08203125,-1.08203125,20.609375,20.609375,-7.30859375,-7.30859375,-8.9375,-8.9375,-21.515426635742188,-21.515426635742188,-1.90234375,-1.90234375,-10.421875,-10.421875,-21.668411254882812,-21.668411254882812,-58.355712890625,-58.355712890625,-15.222763061523438,-15.222763061523438,-792.5,-792.5,-2.10546875,-2.10546875,-7.6953125,-7.6953125,-59.4833984375,-59.4833984375,-6.20703125,-6.20703125,-7.1171875,-7.1171875,-1.9677734375,-1.9677734375,-1.9248046875,-1.9248046875,21.53125,21.53125,-7.82421875,-7.82421875,-9.109375,-9.109375,-27.215744018554688,-27.215744018554688,-1.99609375,-1.99609375,-10.6328125,-10.6328125,-17.459396362304688,-17.459396362304688,-87.4832534790039,-87.4832534790039,-19.887313842773438,-19.887313842773438,-762.5,-762.5,-1.8720703125,-1.8720703125,-8.1015625,-8.1015625,-77.48570251464844,-77.48570251464844
1185,groenwold,,False,-7.95703125,-7.95703125,-7.01953125,-7.01953125,-2.71875,-2.71875,-2.669921875,-2.669921875,17.859375,17.859375,-7.6875,-7.6875,-9.984375,-9.984375,-18.37066650390625,-18.37066650390625,-3.85546875,-3.85546875,-12.2890625,-12.2890625,-22.11077880859375,-22.11077880859375,-59.65998840332031,-59.65998840332031,-33.032073974609375,-33.032073974609375,-849.0,-849.0,-2.02734375,-2.02734375,-8.171875,-8.171875,-74.16285705566406,-74.16285705566406,-7.30078125,-7.30078125,-7.52734375,-7.52734375,-2.984375,-2.984375,-2.248046875,-2.248046875,18.390625,18.390625,-8.0,-8.0,-9.6484375,-9.6484375,-24.7310791015625,-24.7310791015625,-2.9609375,-2.9609375,-12.484375,-12.484375,-17.37042236328125,-17.37042236328125,-71.67326354980469,-71.67326354980469,-17.545486450195312,-17.545486450195312,-796.0,-796.0,-1.9130859375,-1.9130859375,-8.671875,-8.671875,-62.2327880859375,-62.2327880859375
1186,groenwold,,False,-6.8515625,-6.8515625,-6.01171875,-6.01171875,-1.744140625,-1.744140625,-2.5859375,-2.5859375,18.96875,18.96875,-7.69921875,-7.69921875,-8.5078125,-8.5078125,-33.775909423828125,-33.775909423828125,-3.970703125,-3.970703125,-9.9453125,-9.9453125,-22.14990234375,-22.14990234375,-88.65116882324219,-88.65116882324219,-24.416717529296875,-24.416717529296875,-634.0,-634.0,-1.203125,-1.203125,-13.453125,-13.453125,-118.21839904785156,-118.21839904785156,-6.6484375,-6.6484375,-6.83203125,-6.83203125,-2.623046875,-2.623046875,-1.5615234375,-1.5615234375,20.390625,20.390625,-7.57421875,-7.57421875,-8.3828125,-8.3828125,-18.8128662109375,-18.8128662109375,-3.140625,-3.140625,-11.046875,-11.046875,-13.178390502929688,-13.178390502929688,-133.6795654296875,-133.6795654296875,-15.078643798828125,-15.078643798828125,-587.0,-587.0,-1.86328125,-1.86328125,-12.2734375,-12.2734375,-70.17961120605469,-70.17961120605469
1187,groenwold,,False,-7.5078125,-7.5078125,-8.328125,-8.328125,-2.99609375,-2.99609375,-2.83203125,-2.83203125,19.28125,19.28125,-9.3984375,-9.3984375,-9.8203125,-9.8203125,-25.826187133789062,-25.826187133789062,-3.669921875,-3.669921875,-12.6796875,-12.6796875,-18.695831298828125,-18.695831298828125,-82.28781127929688,-82.28781127929688,-14.57257080078125,-14.57257080078125,-811.5,-811.5,-2.4609375,-2.4609375,-9.390625,-9.390625,-67.98712921142578,-67.98712921142578,-7.03515625,-7.03515625,-7.57421875,-7.57421875,-2.20703125,-2.20703125,-3.345703125,-3.345703125,19.359375,19.359375,-8.8671875,-8.8671875,-10.2890625,-10.2890625,-17.399856567382812,-17.399856567382812,-2.921875,-2.921875,-12.453125,-12.453125,-18.024856567382812,-18.024856567382812,-107.66632080078125,-107.66632080078125,-15.414337158203125,-15.414337158203125,-834.0,-834.0,-1.974609375,-1.974609375,-9.3125,-9.3125,-38.47026062011719,-38.47026062011719
1188,groenwold,,False,-7.89453125,-7.89453125,-6.11328125,-6.11328125,-2.06640625,-2.06640625,-3.955078125,-3.955078125,17.9375,17.9375,-8.7578125,-8.7578125,-9.2421875,-9.2421875,-23.044158935546875,-23.044158935546875,-5.0859375,-5.0859375,-11.59375,-11.59375,-20.516464233398438,-20.516464233398438,-70.78787231445312,-70.78787231445312,-21.5032958984375,-21.5032958984375,-871.5,-871.5,-1.6533203125,-1.6533203125,-10.296875,-10.296875,-115.88706970214844,-115.88706970214844,-7.7265625,-7.7265625,-5.97265625,-5.97265625,-1.8779296875,-1.8779296875,-3.97265625,-3.97265625,18.046875,18.046875,-8.796875,-8.796875,-9.5546875,-9.5546875,-22.466415405273438,-22.466415405273438,-5.08203125,-5.08203125,-11.8203125,-11.8203125,-21.875747680664062,-21.875747680664062,-96.34228515625,-96.34228515625,-14.997314453125,-14.997314453125,-819.0,-819.0,-1.390625,-1.390625,-10.203125,-10.203125,-107.64755249023438,-107.64755249023438
1189,groenwold,,False,-7.3671875,-7.3671875,-6.3046875,-6.3046875,-1.7685546875,-1.7685546875,-4.140625,-4.140625,17.484375,17.484375,-8.703125,-8.703125,-9.4921875,-9.4921875,-14.61993408203125,-14.61993408203125,-4.140625,-4.140625,-12.0234375,-12.0234375,-17.148818969726562,-17.148818969726562,-52.357574462890625,-52.357574462890625,-9.870407104492188,-9.870407104492188,-820.5,-820.5,-1.2578125,-1.2578125,-10.15625,-10.15625,-88.70225524902344,-88.70225524902344,-7.25,-7.25,-6.4140625,-6.4140625,-1.890625,-1.890625,-3.998046875,-3.998046875,16.96875,16.96875,-8.953125,-8.953125,-9.5234375,-9.5234375,-20.268035888671875,-20.268035888671875,-4.72265625,-4.72265625,-12.1875,-12.1875,-15.4400634765625,-15.4400634765625,-55.18647766113281,-55.18647766113281,-18.58355712890625,-18.58355712890625,-821.5,-821.5,-1.123046875,-1.123046875,-10.2109375,-10.2109375,-93.76809692382812,-93.76809692382812
1190,groenwold,,False,-6.59375,-6.59375,-6.19140625,-6.19140625,-2.0703125,-2.0703125,-1.6748046875,-1.6748046875,19.6875,19.6875,-7.46875,-7.46875,-8.625,-8.625,-36.00042724609375,-36.00042724609375,-4.578125,-4.578125,-10.7421875,-10.7421875,-18.55157470703125,-18.55157470703125,-91.40423583984375,-91.40423583984375,-8.8568115234375,-8.8568115234375,-683.5,-683.5,-2.2265625,-2.2265625,-9.4140625,-9.4140625,-65.10769653320312,-65.10769653320312,-7.0703125,-7.0703125,-6.09375,-6.09375,-2.109375,-2.109375,-2.529296875,-2.529296875,18.5625,18.5625,-7.7421875,-7.7421875,-8.2890625,-8.2890625,-24.5546875,-24.5546875,-4.3203125,-4.3203125,-10.9296875,-10.9296875,-14.95672607421875,-14.95672607421875,-96.93562316894531,-96.93562316894531,-11.105239868164062,-11.105239868164062,-693.5,-693.5,-1.94921875,-1.94921875,-9.5390625,-9.5390625,-58.10658264160156,-58.10658264160156
1191,groenwold,,False,-9.296875,-9.296875,-6.33984375,-6.33984375,-2.509765625,-2.509765625,-3.369140625,-3.369140625,19.25,19.25,-8.8125,-8.8125,-9.796875,-9.796875,-20.16253662109375,-20.16253662109375,-5.11328125,-5.11328125,-11.84375,-11.84375,-19.261993408203125,-19.261993408203125,-82.24746704101562,-82.24746704101562,-15.7239990234375,-15.7239990234375,-862.0,-862.0,-1.93359375,-1.93359375,-12.453125,-12.453125,-65.50332641601562,-65.50332641601562,-9.1640625,-9.1640625,-6.6171875,-6.6171875,-2.400390625,-2.400390625,-3.716796875,-3.716796875,20.59375,20.59375,-8.6796875,-8.6796875,-9.4296875,-9.4296875,-30.596160888671875,-30.596160888671875,-4.69140625,-4.69140625,-12.046875,-12.046875,-15.699462890625,-15.699462890625,-118.79133605957031,-118.79133605957031,-9.7657470703125,-9.7657470703125,-799.0,-799.0,-1.5888671875,-1.5888671875,-12.109375,-12.109375,-63.88789367675781,-63.88789367675781
1192,groenwold,,False,-6.08203125,-6.08203125,-5.42578125,-5.42578125,-2.138671875,-2.138671875,-0.84130859375,-0.84130859375,18.96875,18.96875,-5.7734375,-5.7734375,-8.8671875,-8.8671875,-19.640380859375,-19.640380859375,-4.25390625,-4.25390625,-10.1484375,-10.1484375,-19.6468505859375,-19.6468505859375,-49.059410095214844,-49.059410095214844,-18.648162841796875,-18.648162841796875,-673.5,-673.5,-0.9560546875,-0.9560546875,12.7109375,12.7109375,-39.52043914794922,-39.52043914794922,-7.4140625,-7.4140625,-6.09765625,-6.09765625,-2.3359375,-2.3359375,-1.443359375,-1.443359375,18.984375,18.984375,-6.6796875,-6.6796875,-8.953125,-8.953125,-24.598236083984375,-24.598236083984375,-3.279296875,-3.279296875,-10.234375,-10.234375,-14.882400512695312,-14.882400512695312,-52.38475036621094,-52.38475036621094,-12.192642211914062,-12.192642211914062,-758.0,-758.0,-1.2470703125,-1.2470703125,6.48828125,6.48828125,-37.48396301269531,-37.48396301269531
1193,groenwold,,False,-8.03125,-8.03125,-5.734375,-5.734375,-1.435546875,-1.435546875,-3.09765625,-3.09765625,21.765625,21.765625,-8.0625,-8.0625,-9.15625,-9.15625,-26.311935424804688,-26.311935424804688,-3.64453125,-3.64453125,-9.8203125,-9.8203125,-16.808975219726562,-16.808975219726562,-61.892669677734375,-61.892669677734375,-7.97967529296875,-7.97967529296875,-590.0,-590.0,-0.59716796875,-0.59716796875,-10.2578125,-10.2578125,-53.17530059814453,-53.17530059814453,-8.1328125,-8.1328125,-5.96875,-5.96875,-1.12109375,-1.12109375,-3.0078125,-3.0078125,22.421875,22.421875,-7.98828125,-7.98828125,-8.59375,-8.59375,-38.0955810546875,-38.0955810546875,-3.896484375,-3.896484375,-10.0859375,-10.0859375,-15.1768798828125,-15.1768798828125,-105.25885009765625,-105.25885009765625,-21.415328979492188,-21.415328979492188,-649.0,-649.0,-0.45263671875,-0.45263671875,-10.2265625,-10.2265625,-43.23089599609375,-43.23089599609375
1194,groenwold,,False,-6.53125,-6.53125,-7.06640625,-7.06640625,-2.369140625,-2.369140625,-3.0703125,-3.0703125,19.203125,19.203125,-8.375,-8.375,-9.21875,-9.21875,-23.402252197265625,-23.402252197265625,-2.77734375,-2.77734375,-12.375,-12.375,-21.173995971679688,-21.173995971679688,-55.689208984375,-55.689208984375,-13.95648193359375,-13.95648193359375,-762.0,-762.0,-2.146484375,-2.146484375,-10.03125,-10.03125,-72.83140563964844,-72.83140563964844,-5.98828125,-5.98828125,-7.30078125,-7.30078125,-2.265625,-2.265625,-2.912109375,-2.912109375,19.28125,19.28125,-8.34375,-8.34375,-9.125,-9.125,-23.530014038085938,-23.530014038085938,-3.31640625,-3.31640625,-12.515625,-12.515625,-16.8314208984375,-16.8314208984375,-76.97044372558594,-76.97044372558594,-16.958648681640625,-16.958648681640625,-778.0,-778.0,-2.33203125,-2.33203125,-9.9296875,-9.9296875,-73.51647186279297,-73.51647186279297
1195,groenwold,,False,-6.37109375,-6.37109375,-5.89453125,-5.89453125,-2.71484375,-2.71484375,-2.5703125,-2.5703125,21.078125,21.078125,-6.38671875,-6.38671875,-8.7421875,-8.7421875,-30.85284423828125,-30.85284423828125,-1.5546875,-1.5546875,-10.671875,-10.671875,-23.010757446289062,-23.010757446289062,-97.9605712890625,-97.9605712890625,-13.260894775390625,-13.260894775390625,-688.0,-688.0,-1.09765625,-1.09765625,-11.0390625,-11.0390625,-98.78129577636719,-98.78129577636719,-5.23046875,-5.23046875,-5.84765625,-5.84765625,-2.705078125,-2.705078125,-1.7919921875,-1.7919921875,19.3125,19.3125,-5.67578125,-5.67578125,-8.171875,-8.171875,-21.651016235351562,-21.651016235351562,-0.88623046875,-0.88623046875,-10.859375,-10.859375,-17.729598999023438,-17.729598999023438,-97.3990478515625,-97.3990478515625,-14.74969482421875,-14.74969482421875,-640.5,-640.5,-1.373046875,-1.373046875,-8.2890625,-8.2890625,-83.92172241210938,-83.92172241210938
1196,groenwold,,False,-7.1484375,-7.1484375,-6.515625,-6.515625,-2.3203125,-2.3203125,-2.275390625,-2.275390625,19.0625,19.0625,-8.078125,-8.078125,-9.3515625,-9.3515625,-34.01609802246094,-34.01609802246094,-3.345703125,-3.345703125,-11.828125,-11.828125,-13.40496826171875,-13.40496826171875,-88.14054870605469,-88.14054870605469,-22.647613525390625,-22.647613525390625,-789.0,-789.0,-2.197265625,-2.197265625,-9.953125,-9.953125,-72.96127319335938,-72.96127319335938,-7.9921875,-7.9921875,-6.453125,-6.453125,-2.234375,-2.234375,-2.31640625,-2.31640625,18.734375,18.734375,-8.125,-8.125,-9.296875,-9.296875,-22.726516723632812,-22.726516723632812,-3.12109375,-3.12109375,-12.15625,-12.15625,-20.799072265625,-20.799072265625,-95.35213470458984,-95.35213470458984,-28.35888671875,-28.35888671875,-825.0,-825.0,-1.9404296875,-1.9404296875,-9.7734375,-9.7734375,-55.67475128173828,-55.67475128173828
1197,groenwold,,False,-7.3125,-7.3125,-6.359375,-6.359375,-1.474609375,-1.474609375,-3.2109375,-3.2109375,20.34375,20.34375,-7.99609375,-7.99609375,-9.1015625,-9.1015625,-29.813064575195312,-29.813064575195312,-2.85546875,-2.85546875,-10.9375,-10.9375,-22.649429321289062,-22.649429321289062,-68.83412170410156,-68.83412170410156,-19.6640625,-19.6640625,-727.0,-727.0,-0.83349609375,-0.83349609375,-9.921875,-9.921875,-96.156982421875,-96.156982421875,-7.41015625,-7.41015625,-6.06640625,-6.06640625,-1.7109375,-1.7109375,-2.740234375,-2.740234375,19.484375,19.484375,-8.015625,-8.015625,-8.59375,-8.59375,-32.642425537109375,-32.642425537109375,-2.755859375,-2.755859375,-11.484375,-11.484375,-12.688995361328125,-12.688995361328125,-86.51258850097656,-86.51258850097656,-15.180923461914062,-15.180923461914062,-725.0,-725.0,-0.70751953125,-0.70751953125,-9.6953125,-9.6953125,-94.02084350585938,-94.02084350585938
1198,groenwold,,False,-7.67578125,-7.67578125,-5.6640625,-5.6640625,-0.63232421875,-0.63232421875,-2.0,-2.0,21.453125,21.453125,-7.2265625,-7.2265625,-7.5703125,-7.5703125,-23.371871948242188,-23.371871948242188,-3.0390625,-3.0390625,-10.0625,-10.0625,-18.848434448242188,-18.848434448242188,-58.288909912109375,-58.288909912109375,-11.99176025390625,-11.99176025390625,-559.0,-559.0,-0.51171875,-0.51171875,-10.1796875,-10.1796875,-66.95854187011719,-66.95854187011719,-7.5390625,-7.5390625,-5.3125,-5.3125,-0.91748046875,-0.91748046875,-1.6708984375,-1.6708984375,22.671875,22.671875,-6.41796875,-6.41796875,-7.3359375,-7.3359375,-21.720962524414062,-21.720962524414062,-0.77294921875,-0.77294921875,-10.03125,-10.03125,-10.618911743164062,-10.618911743164062,-60.914520263671875,-60.914520263671875,-11.87200927734375,-11.87200927734375,-559.0,-559.0,0.03094482421875,0.03094482421875,-11.15625,-11.15625,-79.63821411132812,-79.63821411132812
1199,groenwold,,False,-9.09375,-9.09375,-6.4375,-6.4375,-2.826171875,-2.826171875,-2.529296875,-2.529296875,18.546875,18.546875,-7.72265625,-7.72265625,-8.5859375,-8.5859375,-24.460983276367188,-24.460983276367188,-3.880859375,-3.880859375,-11.7265625,-11.7265625,-19.11370849609375,-19.11370849609375,-84.59483337402344,-84.59483337402344,-23.2542724609375,-23.2542724609375,-648.0,-648.0,-1.7177734375,-1.7177734375,-9.9609375,-9.9609375,-94.22450256347656,-94.22450256347656,-6.3984375,-6.3984375,-7.76171875,-7.76171875,-3.056640625,-3.056640625,-2.767578125,-2.767578125,18.25,18.25,-7.79296875,-7.79296875,-9.0625,-9.0625,-30.528915405273438,-30.528915405273438,-1.955078125,-1.955078125,-11.1875,-11.1875,-12.164505004882812,-12.164505004882812,-103.89266967773438,-103.89266967773438,-22.503036499023438,-22.503036499023438,-685.0,-685.0,-2.125,-2.125,-9.3046875,-9.3046875,-62.15113830566406,-62.15113830566406
1200,groenwold,,False,-6.28515625,-6.28515625,-8.5859375,-8.5859375,-3.34765625,-3.34765625,-2.205078125,-2.205078125,20.390625,20.390625,-8.6875,-8.6875,-10.09375,-10.09375,-27.413116455078125,-27.413116455078125,-3.814453125,-3.814453125,-11.296875,-11.296875,-21.038909912109375,-21.038909912109375,-111.79292297363281,-111.79292297363281,-22.037490844726562,-22.037490844726562,-891.0,-891.0,-2.349609375,-2.349609375,-9.96875,-9.96875,-94.21012878417969,-94.21012878417969,-5.25390625,-5.25390625,-7.48828125,-7.48828125,-2.35546875,-2.35546875,-2.7578125,-2.7578125,18.421875,18.421875,-7.59375,-7.59375,-8.875,-8.875,-25.14947509765625,-25.14947509765625,-3.033203125,-3.033203125,-11.953125,-11.953125,-18.667724609375,-18.667724609375,-154.71841430664062,-154.71841430664062,-18.776809692382812,-18.776809692382812,-827.5,-827.5,-1.9423828125,-1.9423828125,-10.71875,-10.71875,-50.53767395019531,-50.53767395019531
